State,City,Pincode,First Mile (TRUE/FALSE),Last Mile (TRUE/FALSE),Reverse Pickup (TRUE/FALSE),Route Code,COD Limit,Prepaid Limit,Doorstep Return (TRUE/FALSE),Doorstep QC (TRUE/FALSE),Pickup CutOff (11:30/17:00),Installation (TRUE/FALSE)
Tamil Nadu,Tiruvannamalai,632319,True,True,,,,,False,True,,False
Tamil Nadu,Arni,632320,True,True,,,,,False,True,,False
Tamil Nadu,Arni,632321,True,True,,,,,False,True,,False
Tamil Nadu,Arni,632322,False,True,,,,,False,True,,False
Tamil Nadu,Arni,632323,False,True,,,,,False,True,,False
Tamil Nadu,Arni,632324,False,True,,,,,False,True,,False
Tamil Nadu,Arni,632325,False,True,,,,,False,True,,False
Tamil Nadu,Tiruvannamalai,632326,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632401,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632402,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632403,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632404,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632405,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632406,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632501,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632502,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,632503,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632504,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632505,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632506,True,True,,,,,False,True,,False
Tamil Nadu,Tiruvannamalai,632507,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632508,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632509,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632510,True,True,,,,,False,True,,False
Tamil Nadu,Tiruvannamalai,632511,True,True,,,,,False,True,,False
Tamil Nadu,Tiruvannamalai,632512,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632513,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632514,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632515,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632516,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632517,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632518,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632519,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632520,True,False,,,,,False,True,,False
Tamil Nadu,Vellore,632521,True,True,,,,,False,True,,False
Tamil Nadu,Ranipet,632522,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,632523,False,True,,,,,False,True,,False
Tamil Nadu,Ranipet,632524,False,True,,,,,False,True,,False
Tamil Nadu,Cheyyar,632525,True,True,,,,,False,True,,False
Tamil Nadu,Tindivanam,632526,False,True,,,,,False,True,,False
Tamil Nadu,Cheyyar,632527,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632528,True,True,,,,,False,True,,False
Tamil Nadu,Ranipet,632529,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,632530,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,632531,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632601,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632602,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,632603,True,True,,,,,False,True,,False
Tamil Nadu,Gudiyattam,632604,True,True,,,,,False,True,,False
Tamil Nadu,Gudiyattam,632605,True,True,,,,,False,True,,False
Tamil Nadu,Gudiyattam,632606,True,True,,,,,False,True,,False
Tamil Nadu,Gudiyattam,632607,False,True,,,,,False,True,,False
Tamil Nadu,Gudiyattam,632608,True,True,,,,,False,True,,False
Tamil Nadu,Ranipet,632631,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635001,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635002,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635101,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635102,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635103,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635104,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635105,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635106,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635107,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635108,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635109,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635110,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,635111,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635112,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635113,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635114,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635115,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635116,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635117,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635118,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635119,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635120,False,True,,,,,False,True,,False
Andhra Pradesh,Krishnagiri,635121,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635122,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635123,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635124,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635126,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635127,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635128,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635130,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635131,False,True,,,,,False,True,,False
Tamil Nadu,Hosur,635132,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635133,False,True,,,,,False,True,,False
Tamil Nadu,Hosur,635134,False,True,,,,,False,True,,False
Tamil Nadu,Hosur,635136,False,True,,,,,False,True,,False
Tamil Nadu,Hosur,635137,False,True,,,,,False,True,,False
Tamil Nadu,Tiruppattur,635138,False,True,,,,,False,True,,False
Tamil Nadu,Hosur,635139,False,True,,,,,False,True,,False
Tamil Nadu,Hosur,635140,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635141,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,635201,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,635202,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635203,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635204,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,635205,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635206,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635207,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635208,False,True,,,,,False,True,,False
Tamil Nadu,Uthangarai,635209,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635211,True,True,,,,,False,True,,False
Tamil Nadu,Kaveripattanam,635212,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,635301,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,635302,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,635303,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635304,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,635305,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635306,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635307,False,True,,,,,False,True,,False
Tamil Nadu,Harur,635308,False,True,,,,,False,True,,False
Tamil Nadu,Uthangarai,635309,False,True,,,,,False,True,,False
Tamil Nadu,Harur,635310,False,True,,,,,False,True,,False
Tamil Nadu,Harur,635311,False,True,,,,,False,True,,False
Tamil Nadu,Harur,635312,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635313,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635601,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635602,False,True,,,,,False,True,,False
Tamil Nadu,Musiri,635611,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,635651,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,635652,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635653,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635654,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,635655,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635656,True,True,,,,,False,True,,False
Tamil Nadu,Vaniyambadi,635659,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635660,True,True,,,,,False,True,,False
Tamil Nadu,Uthangarai,635661,True,True,,,,,False,True,,False
Tamil Nadu,Uthangarai,635662,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635701,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635702,True,True,,,,,False,True,,False
Tamil Nadu,Tiruvannamalai,635703,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635704,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635705,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635706,True,True,,,,,False,True,,False
Tamil Nadu,Kaveripattanam,635707,True,True,,,,,False,True,,False
Tamil Nadu,Kaveripattanam,635708,False,True,,,,,False,True,,False
Tamil Nadu,Uthangarai,635709,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,635710,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635751,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635752,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635753,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635754,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635755,False,True,,,,,False,True,,False
Tamil Nadu,Vaniyambadi,635756,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635757,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635758,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,635801,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635802,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635803,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635804,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635805,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635806,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635807,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635808,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635809,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635810,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635811,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635812,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635813,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635814,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635815,False,True,,,,,False,True,,False
Tamil Nadu,Kaveripattanam,635816,False,True,,,,,False,True,,False
Tamil Nadu,Kaveripattanam,635817,False,True,,,,,False,True,,False
Tamil Nadu,Kaveripattanam,635818,False,True,,,,,False,True,,False
Tamil Nadu,Vaniyambadi,635819,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635820,True,True,,,,,False,True,,False
Tamil Nadu,Tiruppattur,635821,False,True,,,,,False,True,,False
Tamil Nadu,Kaveripattanam,635822,True,True,,,,,False,True,,False
Tamil Nadu,Hosur,635823,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635824,False,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635825,False,True,,,,,False,True,,False
Tamil Nadu,Kaveripattanam,635826,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,635851,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635852,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,635853,True,True,,,,,False,True,,False
Tamil Nadu,Vellore,635854,False,True,,,,,False,True,,False
Tamil Nadu,Vellakovil,635855,False,True,,,,,False,True,,False
Tamil Nadu,Tiruppattur,635856,True,True,,,,,False,True,,False
Tamil Nadu,Krishnagiri,635857,False,True,,,,,False,True,,False
Tamil Nadu,Vellore,635901,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636001,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636002,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636003,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636004,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636005,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636006,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636007,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636008,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636009,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636010,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636011,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636012,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636013,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636014,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636015,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636016,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636030,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636101,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636102,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636103,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636104,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636105,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636106,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636107,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636108,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636109,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636110,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636111,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636112,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,636113,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636114,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636115,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636116,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636117,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,636118,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636119,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636121,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636122,True,True,,,,,False,True,,False
Tamil Nadu,Ariyalur,636124,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636130,True,True,,,,,False,True,,False
Tamil Nadu,Mettur,636137,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636138,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636139,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636140,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636141,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,636142,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636201,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,636202,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636203,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636204,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,636301,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636302,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636303,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636304,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636305,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636306,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636307,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636308,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636309,True,True,,,,,False,True,,False
Tamil Nadu,Tirupur,636318,True,True,,,,,False,True,,False
Tamil Nadu,Omalur,636319,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636351,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636352,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636354,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636401,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636402,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636403,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636404,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636406,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,636407,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636451,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636452,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636453,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636454,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636455,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636456,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636457,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636458,False,True,,,,,False,True,,False
Tamil Nadu,Mettur,636462,False,True,,,,,False,True,,False
Tamil Nadu,Mettur,636463,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636501,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636502,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636503,False,True,,,,,False,True,,False
Tamil Nadu,Salem,636601,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636602,True,True,,,,,False,True,,False
Tamil Nadu,Salem,636604,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636701,True,True,,,,,False,True,,False
Tamil Nadu,Dharamapuri,636702,True,True,,,,,False,True,,False
Tamil Nadu,Dharamapuri,636703,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636704,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636705,True,True,,,,,False,True,,False
Tamil Nadu,Vaniyambadi,636751,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636802,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636803,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636804,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636805,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636806,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636807,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636808,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636809,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636810,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636811,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636812,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636813,False,True,,,,,False,True,,False
Tamil Nadu,Madurai,636815,True,True,,,,,False,True,,False
Tamil Nadu,Kaveripattanam,636816,False,True,,,,,False,True,,False
Tamil Nadu,Kaveripattanam,636821,False,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636902,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636903,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636904,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636905,True,True,,,,,False,True,,False
Tamil Nadu,Dharmapuri,636906,True,True,,,,,False,True,,False
Tamil Nadu,Harur,636908,True,True,,,,,False,True,,False
Tamil Nadu,Harur,636915,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637001,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637002,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637003,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637013,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637014,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637015,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637017,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637018,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637019,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637020,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637021,False,True,,,,,False,True,,False
Tamil Nadu,Rasipuram,637023,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637024,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637026,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637101,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637102,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637103,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637104,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637105,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637107,True,True,,,,,False,True,,False
Tamil Nadu,Sankari,637109,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637201,True,False,,,,,False,True,,False
Tamil Nadu,Namakkal,637202,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637203,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637204,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637205,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637206,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637207,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637208,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637209,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637210,True,False,,,,,False,True,,False
Tamil Nadu,Namakkal,637211,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637212,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637213,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637214,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637215,True,True,,,,,False,True,,False
Tamil Nadu,Sankari,637217,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637301,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637302,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637303,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637304,True,False,,,,,False,True,,False
Tamil Nadu,Sankari,637306,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637401,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637402,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637403,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637404,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637405,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637406,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637407,False,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637408,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637409,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637410,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637411,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637412,False,True,,,,,False,True,,False
Tamil Nadu,Rasipuram,637416,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637418,False,True,,,,,False,True,,False
Tamil Nadu,Rasipuram,637420,True,True,,,,,False,True,,False
Tamil Nadu,Salem,637501,True,True,,,,,False,True,,False
Tamil Nadu,Salem,637502,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637503,True,True,,,,,False,True,,False
Tamil Nadu,Salem,637504,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,637505,True,True,,,,,False,True,,False
Tamil Nadu,Sankari,637508,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638001,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638002,False,True,,,,,False,True,,False
Tamil Nadu,Erode,638003,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638004,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638005,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,638006,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638007,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,638008,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638009,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638010,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638011,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638012,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638051,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638052,False,True,,,,,False,True,,False
Tamil Nadu,Erode,638053,False,True,,,,,False,True,,False
Tamil Nadu,Erode,638054,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638055,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638056,True,False,,,,,False,True,,False
Tamil Nadu,Erode,638057,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638058,True,True,,,,,False,True,,False
Tamil Nadu,Gopichettipalayam,638059,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638101,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638102,True,True,,,,,False,True,,False
Tamil Nadu,Coimbatore,638103,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638104,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638105,False,True,,,,,False,True,,False
Tamil Nadu,Erode,638106,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638107,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638108,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638109,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638110,False,True,,,,,False,True,,False
Tamil Nadu,Erode,638111,False,True,,,,,False,True,,False
Tamil Nadu,Erode,638112,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638113,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638115,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638116,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638117,True,True,,,,,False,True,,False
Tamil Nadu,Vellakovil,638118,True,True,,,,,False,True,,False
Tamil Nadu,Theni,638129,True,True,,,,,False,True,,False
Tamil Nadu,Vellakovil,638130,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638151,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638152,False,True,,,,,False,True,,False
Tamil Nadu,Erode,638153,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638154,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,638181,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,638182,True,True,,,,,False,True,,False
Tamil Nadu,Namakkal,638183,True,True,,,,,False,True,,False
Tamil Nadu,Karur,638201,True,True,,,,,False,True,,False
Tamil Nadu,Tirupur,638202,True,True,,,,,False,True,,False
Tamil Nadu,Avinashi,638203,True,True,,,,,False,True,,False
Tamil Nadu,Udumalaippattai,638204,False,True,,,,,False,True,,False
Tamil Nadu,Cumbum - Tn,638205,True,True,,,,,False,True,,False
Tamil Nadu,Udumalaippattai,638206,True,True,,,,,False,True,,False
Tamil Nadu,Dharapuram,638207,True,True,,,,,False,True,,False
Tamil Nadu,Coimbatore,638211,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638301,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638302,False,True,,,,,False,True,,False
Tamil Nadu,Erode,638311,False,True,,,,,False,True,,False
Tamil Nadu,Erode,638312,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638313,True,True,,,,,False,True,,False
Tamil Nadu,Erode,638314,True,True,,,,,False,True,,False
